candidate,county,precinct,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
1433,Story,Ames 1-1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,73.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,111.0,116.0,0.83,4.0,0.0,0.0,68.0,82.0,0.83,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
1434,Story,Howard Twp-Roland,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,0.415,1.0,0.0,0.0,19.0,23.0,0.415,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,Story,Ames 3-2,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,35.0,39.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,119.0,122.0,1.245,0.0,0.0,0.0,42.0,44.0,0.415,34.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1436,Story,Ames 3-4,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,67.0,126.0,1.245,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,153.0,176.0,1.245,7.0,0.0,0.0,75.0,103.0,0.83,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1437,Story,Ames 4-2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.415,0.0,0.0,0.0,38.0,41.0,0.415,27.0,30.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0
1438,Story,New Albany Twp-Colo,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,12.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,Story,Nevada 1,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,0.415,0.0,0.0,0.0,17.0,24.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,Story,Ames 4-1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,106.0,0.83,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,151.0,152.0,0.83,4.0,0.0,0.0,92.0,96.0,0.415,70.0,73.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0
1441,Story,Nevada Township,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,0.415,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,Story,Ames 1-3 - Grant Twp 2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,0.415,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,142.0,168.0,1.66,4.0,0.0,0.0,42.0,52.0,0.415,36.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
1443,Story,Warren Twp-McCallsburg,0.0,0.0,0.0,4.0,9.0,0.415,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,Story,Ames 1-4,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,227.0,248.0,1.66,12.0,0.0,0.0,138.0,196.0,1.245,49.0,0.0,0.0,0.0,0.0,0.0,9.0,97.0,0.415
1445,Story,Ames 4-3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,72.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,137.0,139.0,0.83,0.0,0.0,0.0,58.0,60.0,0.415,60.0,60.0,0.415,0.0,0.0,0.0,4.0,0.0,0.0
1446,Story,Lincoln Twp-Zearing,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,Story,Nevada 4,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.415,4.0,0.0,0.0,21.0,25.0,0.415,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1448,Story,Ames 3-3,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0,0.415,0.0,0.0,0.0,128.0,132.0,0.83,2.0,0.0,0.0,54.0,66.0,0.415,43.0,49.0,0.415,0.0,0.0,0.0,2.0,0.0,0.0
1449,Story,Slater-Sheldahl-Pal 2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,0.415,0.0,0.0,0.0,2.0,0.0,0.0,20.0,24.0,0.415,0.0,0.0,0.0,24.0,32.0,0.415,2.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1450,Story,Nevada 2,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.415,0.0,0.0,0.0,36.0,40.0,0.415,0.0,0.0,0.0,26.0,27.0,0.415,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1451,Story,Washington Twp-Kelley,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,Story,Union Twp-Cambridge,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,54.0,0.415,0.0,0.0,0.0,28.0,32.0,0.415,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,Story,Story City,0.0,0.0,0.0,33.0,35.0,0.415,0.0,0.0,0.0,50.0,54.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,0.415,0.0,0.0,0.0,37.0,40.0,0.415,7.0,0.0,0.0,28.0,30.0,0.415,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,Story,Richland Township,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.415,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,Story,Milford Township,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.415,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,Story,Nevada 3-Grant Twp 3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.415,0.0,0.0,0.0,18.0,23.0,0.415,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,Story,Huxley,0.0,0.0,0.0,37.0,40.0,0.415,0.0,0.0,0.0,51.0,56.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,0.415,0.0,0.0,0.0,54.0,54.0,0.415,9.0,0.0,0.0,57.0,61.0,0.83,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,Story,Lafayette Township,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.415,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,Story,Total,5.0,0.0,0.0,725.0,277.0,2.49,3.0,0.0,0.0,1314.0,1255.0,13.28,0.0,0.0,0.0,13.0,0.0,0.0,1117.0,1276.0,12.865,0.0,0.0,0.0,2607.0,2861.0,21.58,121.0,0.0,0.0,1739.0,2034.0,17.43,716.0,246.0,1.66,5.0,0.0,0.0,40.0,181.0,0.415
1460,Tama,PERRY/BUCKINGHAM/E CRYSTA,1.0,0.0,0.0,19.0,22.0,0.3882,0.0,0.0,0.0,18.0,25.0,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.2588,0.0,0.0,0.0,14.0,16.0,0.2588,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,Tama,SPRING CREEK/W CRYSTAL,0.0,0.0,0.0,4.0,4.0,0.1294,0.0,0.0,0.0,5.0,5.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1294,0.0,0.0,0.0,7.0,7.0,0.2588,0.0,0.0,0.0,4.0,4.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,Tama,HOWARD/TOLEDO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.2588,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.2588,0.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,0.1294,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,Tama,INDIAN SETTLEMENT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,43.0,0.6471,4.0,0.0,0.0,7.0,12.0,0.2588,10.0,14.0,0.2588,0.0,0.0,0.0,9.0,0.0,0.0
1464,Tama,YORK,1.0,0.0,0.0,4.0,6.0,0.1294,0.0,0.0,0.0,4.0,6.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,Tama,COLUMBIA/TAMA,0.0,0.0,0.0,25.0,29.0,0.6471,1.0,0.0,0.0,19.0,26.0,0.6471,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,0.7765,1.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,Tama,TOLEDO CITY,0.0,0.0,0.0,13.0,18.0,0.3882,0.0,0.0,0.0,18.0,24.0,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.2588,5.0,0.0,0.0,20.0,22.0,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1467,Tama,CARLTON,0.0,0.0,0.0,13.0,16.0,0.2588,0.0,0.0,0.0,12.0,14.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.1294,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,Tama,CARROLL/ONEIDA/N OTTER CR,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.1294,1.0,3.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1469,Tama,CLARK/GENESEO,0.0,0.0,0.0,18.0,19.0,0.2588,0.0,0.0,0.0,16.0,22.0,0.3882,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,0.3882,0.0,0.0,0.0,11.0,13.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,Tama,S. OTTER CREEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.1294,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,Tama,RICHLAND/SALT CREEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1294,1.0,0.0,0.0,3.0,4.0,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1472,Tama,Total,2.0,0.0,0.0,101.0,114.0,2.1999,1.0,0.0,0.0,113.0,142.0,2.7175,0.0,0.0,0.0,2.0,0.0,0.0,48.0,26.0,0.647,0.0,0.0,0.0,147.0,157.0,2.9764,25.0,12.0,0.2588,74.0,61.0,1.1646,15.0,14.0,0.2588,0.0,0.0,0.0,11.0,3.0,0.0
1473,Taylor,3-1 Gravity,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,Taylor,2-1 Clearfield,0.0,0.0,0.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,Taylor,6-3 City of Bedford,0.0,0.0,0.0,4.0,4.0,0.1,0.0,0.0,0.0,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.1,0.0,0.0,0.0,3.0,3.0,0.1,6.0,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1476,Taylor,1-1 Blockton,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,Taylor,5-2 Lenox,0.0,0.0,0.0,12.0,12.0,0.3,0.0,0.0,0.0,14.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1478,Taylor,7-3 Legion,0.0,0.0,0.0,4.0,4.0,0.1,0.0,0.0,0.0,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,Taylor,4-1 New Market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.1,0.0,0.0,0.0,6.0,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1480,Taylor,Total,0.0,0.0,0.0,24.0,22.0,0.6,0.0,0.0,0.0,29.0,30.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.4,0.0,0.0,0.0,13.0,14.0,0.5,0.0,0.0,0.0,11.0,11.0,0.4,7.0,6.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0
1481,Union,Lorimor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.075,0.0,0.0,0.0,4.0,5.0,0.15,0.0,0.0,0.0,1.0,2.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,Union,Creston 5,0.0,0.0,0.0,18.0,22.0,0.3,0.0,0.0,0.0,24.0,24.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.15,1.0,0.0,0.0,10.0,12.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1483,Union,Afton,0.0,0.0,0.0,6.0,7.0,0.15,0.0,0.0,0.0,9.0,12.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.3,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,Union,Arispe,0.0,0.0,0.0,2.0,3.0,0.075,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,Union,Creston 1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.225,0.0,0.0,0.0,7.0,8.0,0.15,7.0,7.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
1486,Union,Creston 2 - SWCC,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.3,0.0,0.0,0.0,18.0,25.0,0.45,3.0,0.0,0.0,14.0,17.0,0.3,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1487,Union,Creston 4 - Supertel,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.225,0.0,0.0,0.0,10.0,12.0,0.3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1488,Union,Creston 3,0.0,0.0,0.0,9.0,12.0,0.225,0.0,0.0,0.0,10.0,11.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.15,0.0,0.0,0.0,14.0,16.0,0.3,3.0,0.0,0.0,6.0,9.0,0.15,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1489,Union,Total,0.0,0.0,0.0,50.0,44.0,0.75,0.0,0.0,0.0,87.0,92.0,1.575,0.0,0.0,0.0,1.0,0.0,0.0,39.0,41.0,0.75,0.0,0.0,0.0,86.0,103.0,1.95,12.0,0.0,0.0,45.0,48.0,0.825,26.0,7.0,0.15,0.0,0.0,0.0,2.0,4.0,0.0
1490,Van Buren,Bonaparte,0.0,0.0,0.0,3.0,5.0,0.1,0.0,0.0,0.0,7.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,Van Buren,Douds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,Van Buren,Cantril,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,Van Buren,Milton,0.0,0.0,0.0,3.0,5.0,0.1,0.0,0.0,0.0,2.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,Van Buren,Stockport,0.0,0.0,0.0,4.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,Van Buren,Birmingham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,Van Buren,Farmington,0.0,0.0,0.0,9.0,10.0,0.2,0.0,0.0,0.0,4.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,Van Buren,Total,0.0,0.0,0.0,21.0,27.0,0.5,0.0,0.0,0.0,24.0,26.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,0.5,0.0,0.0,0.0,9.0,7.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,Wapello,Ottumwa Pct 02,0.0,0.0,0.0,28.0,37.0,0.45,0.0,0.0,0.0,38.0,44.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.45,8.0,0.0,0.0,20.0,25.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Wapello,Ottumwa Pct 06,0.0,0.0,0.0,6.0,10.0,0.18,0.0,0.0,0.0,10.0,11.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.45,6.0,0.0,0.0,3.0,8.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,Wapello,Keokuk Twp,0.0,0.0,0.0,3.0,3.0,0.09,0.0,0.0,0.0,7.0,7.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
1501,Wapello,Dahlonega Twp,0.0,0.0,0.0,10.0,13.0,0.09,0.0,0.0,0.0,10.0,11.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,7.0,0.09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1502,Wapello,Ottumwa Pct 07,0.0,0.0,0.0,6.0,9.0,0.27,0.0,0.0,0.0,9.0,11.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,0.54,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1503,Wapello,Ottumwa Pct 04,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.54,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1504,Wapello,Washington/Eldon,0.0,0.0,0.0,7.0,7.0,0.18,0.0,0.0,0.0,15.0,15.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Wapello,Adams/Blakesburg/Polk,0.0,0.0,0.0,8.0,8.0,0.18,0.0,0.0,0.0,5.0,6.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.09,2.0,0.0,0.0,1.0,3.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
